t_s,x,y,heading,bump,bump_strength,energy,hunger,arousal,spikes,active,drive_l,drive_r,kc,kc_active,mbon,cx,modulation,dn_left,dn_right,dn_stop,dn_back,mn9,turn,gate,da_max,elig_mean,depressed,in_odor_good_l,in_odor_good_r,in_odor_bad_l,in_odor_bad_r,in_sugar,in_bitter,in_touch,on_food,on_hazard
0.18,1.830938458442688,0.06941258162260056,0.037546586245298386,-0.5329558973979394,0.22043128131191833,0.9339000000000095,0.0660999999999905,0.0,517,493,0.47160149590356826,1.5,6.0,6,2.0,20.0,0.012263134121894836,28.31669741054529,15.106734808134497,0.0,0.0,0.0,-0.6604981301205397,1.0,0.44849729537963867,0.0011146828765049577,0.030203819274902344,0.0910211688466362,0.08997585047036329,0.030964273028075695,0.031020344855884712,0.0,0.0,0.08819860458374024,False,False
0.185,1.915062427520752,0.06559979915618896,-0.0027821650728583336,-0.5147499556846588,0.8772325539350564,0.9338000000000095,0.06619999999999049,0.0,673,643,0.19999999999999996,1.5,13.0,13,3.0,27.0,0.013320793397724628,34.29030595966651,13.847840240789955,0.0,0.0,0.0,-1.0,1.0,0.4529338777065277,0.0012350705219432712,0.030203819274902344,0.09151012378465302,0.09029726425030499,0.030869410062829655,0.030960667257507644,0.0,0.0,0.08977622985839843,False,False
0.19,1.9451041221618652,0.07985904812812805,-0.016411950811743736,-0.660978214456546,0.5112054672195554,0.9337000000000095,0.06629999999999048,0.0,700,668,0.2504429236411929,1.5,29.0,29,5.0,34.0,0.013847331516444683,31.432780463027633,12.693853554057458,0.0,0.0,0.0,-0.9369463454485087,1.0,0.4572751224040985,0.0015088423388078809,0.030203819274902344,0.09186895657889463,0.0905960704088203,0.03082494561870893,0.030929724064966045,0.0,0.0,0.07570047378540039,False,False
0.195,2.011996030807495,0.0943111777305603,0.0006939935265108943,-0.26246338583375695,0.6271001644832489,0.9336000000000095,0.06639999999999047,0.0,742,703,0.31290601333776014,1.5,40.0,40,4.0,31.0,0.014923404902219772,28.813382091108664,11.63603242455267,0.0,0.0,0.0,-0.8588674833277997,1.0,0.461498886346817,0.001887270133011043,0.030203819274902344,0.09276100416791853,0.09147207971227585,0.03071667936940988,0.03081423385689656,0.0,0.0,0.0797896671295166,False,False
0.2,2.0856316089630127,0.05150118097662926,0.014065636321902275,-0.17404979759219458,0.9314951744061523,0.9335000000000095,0.06649999999999046,0.0,698,670,0.19999999999999996,1.5,13.0,13,4.0,27.0,0.01582266390323639,34.74560025018294,10.666363055839948,0.0,0.0,0.0,-1.0,1.0,0.4653427004814148,0.0020044385455548763,0.030203819274902344,0.0931465225567412,0.09185489169011432,0.03064009671409925,0.030734986066818237,0.0,0.0,0.06885490894317628,False,False
0.20500000000000002,2.1369667053222656,0.003964988514780998,0.05428796261548996,-0.21615440420871446,0.7187175024361537,0.9334000000000096,0.06659999999999044,0.0,640,612,0.19999999999999996,1.5,35.0,35,0.0,29.0,0.017143554985523224,31.850133562667693,9.777499467853286,0.0,0.0,0.0,-1.0,1.0,0.4690459370613098,0.002332711825147271,0.030203819274902344,0.09332217050716199,0.09213444548193284,0.0306100615610679,0.030690749796728294,0.0,0.0,0.03086101531982422,False,False
0.21,2.146862745285034,0.02191826142370701,0.06484194099903107,-0.09073879339664412,0.8770993368345017,0.9333000000000096,0.06669999999999043,0.0,657,614,0.19999999999999996,1.5,28.0,28,1.0,24.0,0.018107647076249123,29.195955765778717,8.962707845532178,0.0,0.0,0.0,-1.0,1.0,0.4726015627384186,0.002592292381450534,0.030203819274902344,0.09320976540322022,0.09206409335074243,0.030620292139550052,0.030693731581171356,0.0,0.0,0.04283012390136719,False,False
0.215,2.2093913555145264,-0.018232334405183792,0.09786895662546158,-0.5326085672926762,0.6078005235162475,0.9332000000000096,0.06679999999999042,0.0,578,539,0.2581142429242935,1.5,23.0,23,3.0,29.0,0.018484080210328102,26.762959451963823,8.215815525071163,0.0,0.0,0.0,-0.927357196344633,1.0,0.4757728576660156,0.002802701899781823,0.030203819274902344,0.09374194884424325,0.09264388438748734,0.030529236731429897,0.030589117668569088,0.0,0.0,0.03410588741302491,False,False
0.22,2.2328238487243652,0.007805661763995886,0.1728108674287796,0.12102882456747772,0.45920459227558547,0.9331000000000096,0.06689999999999041,0.0,577,545,0.31993805601393577,1.5,35.0,35,3.0,22.0,0.019215848296880722,24.532712830966837,7.531164231315232,0.0,0.0,0.0,-0.8500774299825803,1.0,0.47913599014282227,0.003127648960798979,0.030203819274902344,0.09456220652535473,0.0936911877058438,0.030482616275548935,0.03049368349214395,0.0,0.0,0.025736982822418215,False,False
0.225,2.238093376159668,0.11041848361492157,0.2023373544216156,-0.5335424666717219,1.0000000000000002,0.9330000000000096,0.0669999999999904,0.0,638,600,0.7099432180127745,1.2900567819872255,34.0,34,4.0,22.0,0.02008461207151413,22.488320095052934,15.236900545372295,0.0,0.0,0.0,-0.36257097748403194,1.0,0.48234429955482483,0.0034416248090565205,0.030203819274902344,0.09525264647633995,0.09449044101964597,0.030446674985190235,0.030441153794527054,0.0,0.0,0.030922954082489018,False,False
0.23,2.263523578643799,0.15726244449615479,0.21757562458515167,-0.26807374670843875,0.9367779811341171,0.9329000000000096,0.06709999999999039,0.0,691,654,0.4007812831783767,1.5,27.0,27,3.0,26.0,0.020867077633738518,28.94762675379852,13.967158833257937,0.0,0.0,0.0,-0.7490233960270292,1.0,0.4854172170162201,0.003686966374516487,0.030203819274902344,0.09570489997975443,0.0949819810657443,0.03039898661275705,0.03038750185320775,0.0,0.0,0.03933531045913696,False,False
0.23500000000000001,2.318941116333008,0.18398982286453247,0.27306076884269714,0.43953817729011363,0.4247115280288527,0.9328000000000096,0.06719999999999038,0.0,722,683,0.45071617624684523,1.5,24.0,24,4.0,35.0,0.02171960473060608,26.53532452431531,12.803228930486442,0.0,0.0,0.0,-0.6866047796914434,1.0,0.4881637990474701,0.003902433207258582,0.030203819274902344,0.09636890909261915,0.09583831162750635,0.030331156837443512,0.030285005147258442,0.0,0.0,0.03427895784378052,False,False
0.24,2.405855894088745,0.2810478210449219,0.34509313106536865,-0.31595182219508894,0.33809194182656355,0.9327000000000096,0.06729999999999037,0.0,569,543,0.19999999999999996,1.5,32.0,32,3.0,25.0,0.022350043058395386,32.6573808139557,11.736293186279239,0.0,0.0,0.0,-1.0,1.0,0.4907519221305847,0.0041939448565244675,0.030203819274902344,0.09723342265685313,0.09697392998635682,0.030234307050704956,0.03013831408073505,0.0,0.0,0.031082413196563723,False,False
0.245,2.5476996898651123,0.43853315711021423,0.3406699299812317,0.4986940438134161,0.7574352214054778,0.9326000000000096,0.06739999999999036,0.0,560,527,0.19999999999999996,1.5,14.0,14,2.0,32.0,0.022938759997487068,38.26926574612605,10.758268754089302,0.0,0.0,0.0,-1.0,1.0,0.4929126501083374,0.004311119671911001,0.030203819274902344,0.09910522787552238,0.09877187321303946,0.03000981795291106,0.02991877030581236,0.0,0.0,0.02576147079467774,False,False
0.25,2.6459968090057373,0.6210172772407532,0.361857533454895,0.3537361678981902,0.8881388103930496,0.9325000000000097,0.06749999999999035,0.0,585,549,0.19999999999999996,1.5,37.0,37,2.0,19.0,0.023629698902368546,35.08016026728221,9.861746357915193,0.0,0.0,0.0,-1.0,1.0,0.49498462677001953,0.004649017471820116,0.030203819274902344,0.10101959467492906,0.10082949744723647,0.029831904297073684,0.02973192216207584,0.0,0.0,0.010801793336868287,False,False
0.255,2.7411038875579834,0.6751058101654053,0.3583790957927704,0.7823797868085816,0.5774805069926418,0.9324000000000097,0.06759999999999033,0.0,637,605,0.19999999999999996,1.5,27.0,27,3.0,27.0,0.024656273424625397,32.156813578342025,9.03993416142226,0.0,0.0,0.0,-1.0,1.0,0.4969547986984253,0.004889329429715872,0.030203819274902344,0.10230359303920128,0.1021006132243192,0.02968304635336002,0.029591040996213756,0.0,0.0,0.013083306550979616,False,False
0.26,2.8397579193115234,0.633658766746521,0.3689744174480438,0.634755392379375,0.9999947209981802,0.9323000000000097,0.06769999999999032,0.0,650,612,0.19999999999999996,1.5,20.0,20,5.0,16.0,0.024910584092140198,37.810412446813515,8.286606314637071,0.0,0.0,0.0,-1.0,1.0,0.4989434778690338,0.005061313975602388,0.030203819274902344,0.10340348074088401,0.1031581620412559,0.029545100405812263,0.029454866113762062,0.0,0.0,0.025153441429138185,False,False
0.265,2.8513801097869873,0.5828936100006104,0.35600975155830383,0.1842060180086631,0.8981974737942297,0.9322000000000097,0.06779999999999031,0.0,635,601,0.19999999999999996,1.5,56.0,56,6.0,14.0,0.02527155540883541,34.65954474291239,7.596055788417314,0.0,0.0,0.0,-1.0,1.0,0.500467836856842,0.0055788252502679825,0.030203819274902344,0.10356709530018177,0.1032104169791555,0.029507318201164406,0.02943242123971383,0.0,0.0,0.025011873245239256,False,False
0.27,2.8597371578216553,0.597506046295166,0.31561562418937683,0.45130433726008407,0.7665192425331766,0.9321000000000097,0.0678999999999903,0.0,708,671,0.19999999999999996,1.5,68.0,68,3.0,23.0,0.02563231624662876,31.771249347669688,6.963051139382538,0.0,0.0,0.0,-1.0,1.0,0.5019241571426392,0.006209594663232565,0.030203819274902344,0.10378252055061267,0.1032214360653103,0.02947075292468071,0.029421985770265262,0.0,0.0,0.027041215896606446,False,False
0.275,2.92759108543396,0.5988599061965942,0.2983822524547577,-0.19017677661406693,0.8156748807944045,0.9320000000000097,0.06799999999999029,0.0,682,644,0.19999999999999996,1.5,34.0,34,1.0,21.0,0.025755980983376503,37.45697856869721,6.382796877767326,0.0,0.0,0.0,-1.0,1.0,0.503608763217926,0.006510728970170021,0.030203819274902344,0.10442418949399049,0.10374207426017677,0.029383872946103416,0.02934570113817851,0.0,0.0,0.03410164594650269,False,False
0.28,2.959308385848999,0.5661291480064392,0.3079739212989807,-0.33217934270440014,0.5603920130459885,0.9319000000000097,0.06809999999999028,0.0,639,604,0.19999999999999996,1.5,23.0,23,3.0,24.0,0.025854839012026787,51.0022303546391,14.184230471286714,0.0,0.0,0.0,-1.0,1.0,0.5048739314079285,0.006704811938107014,0.030203819274902344,0.10457708518952037,0.10390795592218544,0.029349330191810928,0.02930857085933288,0.0,0.0,0.037994070053100584,False,False
0.28500000000000003,2.994260787963867,0.554200291633606,0.3522309958934784,0.6670138833266541,0.5262233545552144,0.9318000000000097,0.06819999999999027,0.0,562,531,0.19999999999999996,1.5,38.0,38,2.0,23.0,0.026345057412981987,46.75204449175251,13.002211265346155,0.0,0.0,0.0,-1.0,1.0,0.5060297846794128,0.007042353507131338,0.030203819274902344,0.10533991939729605,0.10485507705559238,0.029299192441006504,0.029237897445758186,0.0,0.0,0.01844694972038269,False,False
0.29,3.0815999507904053,0.5331405401229858,0.3992437422275543,0.4191989363629558,0.47668056783906626,0.9317000000000097,0.06829999999999026,0.0,722,676,0.19999999999999996,1.5,48.0,48,2.0,27.0,0.026624880731105804,42.85604078410646,11.918693659900642,0.0,0.0,0.0,-1.0,1.0,0.5072302222251892,0.007474668323993683,0.030203819274902344,0.10596665144090756,0.10567585011881991,0.029234623846908413,0.029143854044377804,0.0,0.0,0.038759357929229736,False,False
0.295,3.1583337783813477,0.4848018288612366,0.38875293731689453,-0.05641673233759678,0.8950137981701504,0.9316000000000098,0.06839999999999025,0.0,644,609,0.19999999999999996,1.5,31.0,31,2.0,23.0,0.026805061846971512,39.28470405209759,10.925469188242255,0.0,0.0,0.0,-1.0,1.0,0.50803542137146,0.007741676643490791,0.030203819274902344,0.10579242292418979,0.10535831423476243,0.029188357293605804,0.029112685782214008,0.0,0.0,0.03435680627822876,False,False
