t_s,x,y,heading,bump,bump_strength,energy,hunger,arousal,spikes,active,drive_l,drive_r,kc,kc_active,mbon,cx,modulation,dn_left,dn_right,dn_stop,dn_back,mn9,turn,gate,da_max,elig_mean,depressed,in_odor_good_l,in_odor_good_r,in_odor_bad_l,in_odor_bad_r,in_sugar,in_bitter,in_touch,on_food,on_hazard
0.76,5.808531284332275,7.08193826675415,1.472029209136963,0.8873412932448386,0.6154767774247812,0.9848000000000017,0.015199999999998326,0.0,546,514,1.1139525810070907,0.8860474189929093,16.0,16,4.0,17.0,0.03629671409726143,25.65809688496869,28.506911410145957,0.0,0.0,0.0,0.1424407262588634,1.0,0.6393991112709045,0.02752874232828617,0.0005376935005187988,0.17252173171316557,0.1920458844192323,0.024357144720852375,0.023743684869259596,0.0,0.0,0.014322042465209961,False,False
0.765,5.887125492095947,7.119715690612793,1.436903476715088,1.7116312423092122,0.35511509832138644,0.9847000000000017,0.015299999999998315,0.0,617,580,1.1044565325898332,0.8955434674101669,32.0,32,2.0,18.0,0.03621497005224228,23.51992214455463,26.13133545930046,0.0,0.0,0.0,0.13057066573729142,1.0,0.6419645547866821,0.027643254026770592,0.0005489587783813477,0.1762821672856805,0.1965408443659541,0.024174683106442295,0.02357410810266932,0.0,0.0,0.024811267852783203,False,False
0.77,5.901543140411377,7.175700664520264,1.425755500793457,1.9308800013350949,0.6686545386725273,0.9846000000000017,0.015399999999998304,0.0,644,608,1.0957518215406805,0.9042481784593195,23.0,23,5.0,25.0,0.036154672503471375,21.55992863250841,23.95372417102542,0.0,0.0,0.0,0.11968977692585056,1.0,0.6444578766822815,0.027708765119314194,0.0005601644515991211,0.17645239900797577,0.19676729071140256,0.02411708701401949,0.023520509712398052,0.0,0.0,0.026018519401550293,False,False
0.775,5.909341812133789,7.247774600982666,1.4600892066955566,1.6774501153243078,0.3074273642083879,0.9845000000000017,0.015499999999998293,0.0,632,593,1.0877725030789571,0.9122274969210429,34.0,34,3.0,33.0,0.03608003258705139,19.763267913132708,21.957580490106636,0.0,0.0,0.0,0.10971562884869641,1.0,0.6469353437423706,0.02786482498049736,0.0005715489387512207,0.17413085893789898,0.19381241598228582,0.0241348488877217,0.023527824475119512,0.0,0.0,0.020653128623962402,False,False
0.78,6.036499977111816,7.3514533042907715,1.4817607402801514,1.6018126394698624,0.5025796497033925,0.9844000000000017,0.015599999999998282,0.0,673,633,1.0804581278223775,0.9195418721776225,61.0,61,3.0,26.0,0.03601185604929924,18.116328920371647,20.127782115931083,0.0,0.0,0.0,0.10057265977797183,1.0,0.6493943929672241,0.02823931723833084,0.0005829334259033203,0.1760700846742836,0.19559518446214466,0.023966076939056318,0.023357592678318422,0.0,0.0,0.019127987623214722,False,False
0.785,6.108227729797363,7.417081356048584,1.4635297060012817,1.9039021535515772,0.3503900628003215,0.9843000000000017,0.01569999999999827,0.0,696,651,1.0737532838371793,0.9262467161628207,20.0,20,7.0,31.0,0.036182694137096405,24.93996817700734,26.783800272936823,0.0,0.0,0.0,0.0921916047964741,1.0,0.6519014835357666,0.028284993022680283,0.0005945563316345215,0.17856550896167725,0.1985007797554132,0.023822097573429346,0.023223833025743566,0.0,0.0,0.015773255825042725,False,False
0.79,6.033051013946533,7.509371757507324,1.4891797304153442,1.8382431839117774,0.42570913045032827,0.9842000000000017,0.01579999999999826,0.0,590,551,1.400940510184081,0.5990594898159189,23.0,23,1.0,22.0,0.0361766554415226,22.86163749559006,32.88515025019208,0.0,0.0,0.0,0.5011756377301012,1.0,0.6543332934379578,0.028335783630609512,0.0006059408187866211,0.17297648543802374,0.19183101647223003,0.02394037088379264,0.02332899874697129,0.0,0.0,0.016951340436935424,False,False
0.795,5.961599349975586,7.572303295135498,1.5270085334777832,0.7798481632807629,0.2611059756856203,0.9841000000000018,0.01589999999999825,0.0,679,645,1.0341954676687408,0.9658045323312591,40.0,40,3.0,26.0,0.036150552332401276,29.289834370957553,30.144721062676076,0.0,0.0,0.0,0.04274433458592615,1.0,0.6566975116729736,0.02852911874651909,0.0006176233291625977,0.16771117673814268,0.18537594158947437,0.024085675055782,0.02345754997804761,0.0,0.0,0.019187933206558226,False,False
0.8,5.967727184295654,7.569322109222412,1.56573486328125,1.4388374137945912,0.7503372089592762,0.9840000000000018,0.015999999999998238,0.0,669,624,1.0313458453630127,0.9686541546369873,43.0,43,7.0,24.0,0.03611094504594803,26.849014840044422,27.632660974119737,0.0,0.0,0.0,0.03918230670376577,1.0,0.6589956879615784,0.02874281071126461,0.0006293654441833496,0.16696532018358481,0.18429576475235293,0.02412621397525072,0.023490653062860172,0.0,0.0,0.013708858489990237,False,False
0.805,5.942432403564453,7.637306213378906,1.5963726043701172,2.0776177592735263,0.8114685008796648,0.9839000000000018,0.016099999999998227,0.0,656,623,1.0287336915827616,0.9712663084172384,47.0,47,3.0,18.0,0.03653198480606079,24.611596936707386,25.329939226276426,0.0,0.0,0.0,0.03591711447845203,1.0,0.6613010764122009,0.029009805992245674,0.0006412267684936523,0.16416029284397735,0.1808602586388585,0.02417497569695115,0.02353257965296507,0.0,0.0,0.021429471969604492,False,False
0.81,5.918203830718994,7.715712547302246,1.6171954870224,2.1419556863010416,0.869999486853304,0.9838000000000018,0.016199999999998216,0.0,619,579,0.6930058839508648,1.3069941160491352,23.0,23,7.0,22.0,0.036671582609415054,30.893963858648434,23.219110957420057,0.0,0.0,0.0,-0.38374264506141886,1.0,0.6635836362838745,0.029075665399432182,0.0006533265113830566,0.16122047820501,0.1771975559592244,0.02422319957986474,0.023574247024953365,0.0,0.0,0.03380475044250488,False,False
0.8150000000000001,5.910484790802002,7.7660932540893555,1.626701831817627,1.702945867572794,0.7105802548154245,0.9837000000000018,0.016299999999998205,0.0,649,611,0.7185887269549596,1.2814112730450404,29.0,29,3.0,22.0,0.03659668564796448,28.31946687042773,21.28418504430172,0.0,0.0,0.0,-0.3517640913063005,1.0,0.6659010648727417,0.029155604541301727,0.0006651878356933594,0.15976669625813736,0.17538591881468862,0.024232050248732172,0.023580699538191162,0.0,0.0,0.01759007811546326,False,False
0.8200000000000001,5.83830451965332,7.906747341156006,1.5982484817504883,2.2774072723990595,0.374317710949054,0.9836000000000018,0.016399999999998194,0.0,676,636,0.7420396663753797,1.2579603336246203,26.0,26,4.0,26.0,0.03654162213206291,25.95951129789208,19.510502957276575,0.0,0.0,0.0,-0.3224504170307753,1.0,0.6682181358337402,0.029205569997429848,0.0006772875785827637,0.15631884145860844,0.1716733749465393,0.024226364524414144,0.023577252092460792,0.0,0.0,0.01666738033294678,False,False
0.8250000000000001,5.723720073699951,8.054088592529297,1.6187260150909424,0.7116174810275451,0.4461935542252468,0.9835000000000018,0.016499999999998183,0.0,714,677,0.4302030275107649,1.5,55.0,55,5.0,24.0,0.03673645108938217,32.12955202306774,17.88462771083686,0.0,0.0,0.0,-0.7122462156115439,1.0,0.670464038848877,0.02952287159860134,0.0006894469261169434,0.15022643013298487,0.1644427094385025,0.02438153140246868,0.02372215036302805,0.0,0.0,0.014084800481796264,False,False
0.8300000000000001,5.730654716491699,8.176580429077148,1.5898958444595337,0.979054670950498,0.9851125883251394,0.9834000000000018,0.016599999999998172,0.0,629,591,0.4776861085515347,1.5,38.0,38,3.0,14.0,0.03668577969074249,37.78542268781209,24.727575401600454,0.0,0.0,0.0,-0.6528923643105816,1.0,0.6726440191268921,0.029714833945035934,0.0007016658782958984,0.14942446988075944,0.1636095186478145,0.02427874132990837,0.02362546122943362,0.0,0.0,0.014991518259048462,False,False
0.835,5.825281620025635,8.248614311218262,1.4943314790725708,2.474580764445619,0.4284788823983648,0.9833000000000018,0.01669999999999816,0.0,632,596,0.19999999999999996,1.5,26.0,26,7.0,14.0,0.036627449095249176,42.96997079716108,22.66694411813375,0.0,0.0,0.0,-1.0,1.0,0.674805760383606,0.029767300933599472,0.0007138848304748535,0.1536022419917084,0.16902688211823474,0.023951325565576553,0.023325924606372915,0.0,0.0,0.01574882984161377,False,False
0.84,5.866571426391602,8.232534408569336,1.455750584602356,-0.45126004429065447,0.19126769550640485,0.9832000000000019,0.01679999999999815,0.0,576,541,0.25555568843566456,1.5,21.0,21,3.0,14.0,0.03654911741614342,39.389139897397655,20.77803210828927,0.0,0.0,0.0,-0.9305553894554193,1.0,0.6769009232521057,0.029797926545143127,0.0007262229919433594,0.15608728918805692,0.17212768483348162,0.023841543588787317,0.023227323157091938,0.0,0.0,0.01317568898200989,False,False
0.845,5.893163204193115,8.260174751281738,1.4469051361083984,2.3959590486786877,0.503688352991777,0.9831000000000019,0.01689999999999814,0.0,575,539,0.3175927143993592,1.5,28.0,28,5.0,17.0,0.036484915763139725,36.106711572614515,19.046529432598497,0.0,0.0,0.0,-0.8530091070008009,1.0,0.6790050268173218,0.02985212206840515,0.0007386207580566406,0.1561935757895308,0.17216778404017258,0.023800668617089592,0.023186621256172657,0.0,0.0,0.015474209785461426,False,False
0.85,5.913428783416748,8.341544151306152,1.4392375946044922,1.336458077594184,0.6558695717708216,0.9830000000000019,0.016999999999998128,0.0,614,574,0.3744599881994126,1.5,43.0,43,2.0,21.0,0.03639207407832146,33.097818941563304,17.45931864654862,0.0,0.0,0.0,-0.7819250147507342,1.0,0.6810420155525208,0.030041148886084557,0.0007510185241699219,0.15542931569988502,0.17125047764802942,0.023722256689021986,0.02311231258014838,0.0,0.0,0.01716078519821167,False,False
0.855,5.913756847381592,8.356473922729492,1.4343076944351196,2.3677688977975366,0.9973018508581729,0.9829000000000019,0.017099999999998117,0.0,671,630,0.4265883225161283,1.5,33.0,33,6.0,20.0,0.03631879761815071,30.339667363099693,16.004375426002902,0.0,0.0,0.0,-0.7167645968548395,1.0,0.6831143498420715,0.030173195526003838,0.0007633566856384277,0.15560589451342793,0.17155457127839296,0.023681951376299065,0.023077450847874086,0.0,0.0,0.021253716945648194,False,False
0.86,5.946270942687988,8.430337905883789,1.4956533908843994,0.7102435801275295,0.45543788551385656,0.9828000000000019,0.017199999999998106,0.0,696,655,0.4743726289731176,1.5,38.0,38,6.0,23.0,0.036258868873119354,27.811361749508052,14.670677473835992,0.0,0.0,0.0,-0.6570342137836029,1.0,0.6852410435676575,0.03034399263560772,0.0007753968238830566,0.15291389020097726,0.16783419853138398,0.023714934941381216,0.023091704739878576,0.0,0.0,0.022865664958953858,False,False
0.865,6.075446605682373,8.513504981994629,1.4756650924682617,0.5299231705635442,0.4966650303155775,0.9827000000000019,0.017299999999998095,0.0,687,651,0.8515082432253577,1.1484917567746422,23.0,23,5.0,33.0,0.03629027679562569,25.49374827038238,21.781454351016322,0.0,0.0,0.0,-0.18561469596830288,1.0,0.6872957348823547,0.030399464070796967,0.0007874369621276855,0.15590062055240048,0.1712242580180364,0.02346204360947013,0.022852111142128706,0.0,0.0,0.019205998182296756,False,False
0.87,6.108338832855225,8.586888313293457,1.4816737174987793,1.4255236071764512,0.6961987931705302,0.9826000000000019,0.017399999999998084,0.0,604,569,0.8638825562899112,1.1361174437100887,52.0,52,0.0,18.0,0.036595940589904785,23.369269247850514,19.966333155098294,0.0,0.0,0.0,-0.17014680463761103,1.0,0.6892861723899841,0.030651986598968506,0.0007996559143066406,0.15558062468096587,0.170790093168616,0.023400840194274984,0.022792404051870108,0.0,0.0,0.021086452007293702,False,False
0.875,6.012762546539307,8.639483451843262,1.5540372133255005,1.3720054775753954,0.7219843332868644,0.9825000000000019,0.017499999999998073,0.0,687,634,0.20855900993241872,1.5,37.0,37,5.0,14.0,0.036916568875312805,38.088496810529634,18.302472058840102,0.0,0.0,0.0,-0.9893012375844765,1.0,0.6913111805915833,0.03080071695148945,0.0008119940757751465,0.1496714008562264,0.16342380362624895,0.023637850924084585,0.02300335637604197,0.0,0.0,0.01936023712158203,False,False
0.88,5.942570209503174,8.654690742492676,1.6047126054763794,1.8543292979599804,0.3547302311039802,0.9824000000000019,0.01759999999999806,0.0,675,642,0.2745124257713838,1.5,46.0,46,6.0,25.0,0.03707599267363548,34.91445540965216,16.77726605393676,0.0,0.0,0.0,-0.9068594677857702,1.0,0.6933387517929077,0.03103458136320114,0.0008243322372436523,0.14607771762336266,0.15891063747306636,0.023816782049834728,0.02316549032305678,0.0,0.0,0.022303004264831543,False,False
0.885,5.917023658752441,8.655360221862793,1.6576606035232544,2.7338795173674124,0.7240416004571402,0.982300000000002,0.01769999999999805,0.0,707,666,0.33496972362376853,1.5,47.0,47,2.0,32.0,0.03703191876411438,32.004917458847814,15.379160549442028,0.0,0.0,0.0,-0.8312878454702893,1.0,0.6952977776527405,0.03128494322299957,0.0008368492126464844,0.14432094228267645,0.15653433287143678,0.02392744335035483,0.023266207426786423,0.0,0.0,0.02762587547302246,False,False
0.89,5.850656509399414,8.726325988769531,1.7141317129135132,3.0546939739724026,0.40967669200901546,0.982200000000002,0.01779999999999804,0.0,623,589,0.3903889133217878,1.5,51.0,51,6.0,21.0,0.03694842383265495,29.33784100394383,14.097563836988526,0.0,0.0,0.0,-0.7620138583477651,1.0,0.6971935033798218,0.031544048339128494,0.0008494257926940918,0.1399256360139695,0.15099644494305028,0.024109046595791977,0.023432837333530188,0.0,0.0,0.032473144531250005,False,False
0.895,5.790380954742432,8.804070472717285,1.7633376121520996,2.5702868510138663,0.9587431244850476,0.982100000000002,0.01789999999999803,0.0,617,586,0.44118983721163885,1.5,21.0,21,1.0,14.0,0.036871857941150665,26.89302092028184,12.922766850572815,0.0,0.0,0.0,-0.6985127034854514,1.0,0.6990275382995605,0.031548548489809036,0.0008617639541625977,0.13584798290207956,0.14586410850783163,0.024270408321172,0.02358250397567948,0.0,0.0,0.034144575595855715,False,False
0.9,5.760256767272949,8.950267791748047,1.7525030374526978,1.8181520674579843,0.5945218675691013,0.982000000000002,0.017999999999998018,0.0,620,583,0.48775735077733573,1.5,28.0,28,7.0,26.0,0.036779873073101044,24.651935843591687,11.84586961302508,0.0,0.0,0.0,-0.6403033115283303,1.0,0.7008474469184875,0.031599801033735275,0.0008740425109863281,0.13318510093912458,0.1428900554236022,0.024242477181057136,0.023553107554713886,0.0,0.0,0.023255386352539063,False,False
0.905,5.643023490905762,9.128012657165527,1.770904302597046,1.9814342551959758,0.6878814733523463,0.981900000000002,0.018099999999998007,0.0,679,628,0.5304442382125578,1.4695557617874422,33.0,33,2.0,25.0,0.03670487552881241,22.59760785662571,10.858713811939657,0.0,0.0,0.0,-0.5869447022343027,1.0,0.7027276754379272,0.03170047327876091,0.000886380672454834,0.12797087305535848,0.13688303673018987,0.024380540320028864,0.023682472140838705,0.0,0.0,0.00854691505432129,False,False
0.91,5.528750419616699,9.276514053344727,1.7773996591567993,0.9694710658059343,0.09866094327578546,0.981800000000002,0.018199999999997996,0.0,669,632,0.2362405516948447,1.5,34.0,34,9.0,16.0,0.03676874190568924,29.0478072019069,9.953820994278018,0.0,0.0,0.0,-0.9546993103814441,1.0,0.7045391798019409,0.03184005990624428,0.0008987188339233398,0.12352208226484533,0.1317860419514276,0.024502219166606665,0.023799326736479998,0.0,0.0,0.015489100217819216,False,False
0.915,5.557339191436768,9.375957489013672,1.7567118406295776,2.906737203272634,0.5068096641810726,0.981700000000002,0.018299999999997985,0.0,772,735,0.29988717238694074,1.5,47.0,47,4.0,19.0,0.036841511726379395,34.96048993508133,17.457669244754847,0.0,0.0,0.0,-0.875141034516324,1.0,0.7062896490097046,0.03204387426376343,0.0009112358093261719,0.1230420803353188,0.1313085143640635,0.024340702996899687,0.023649525828659534,0.0,0.0,0.023400619029998782,False,False
0.92,5.638238906860352,9.435336112976074,1.7724909782409668,2.5028171803791848,0.9999999999999999,0.981600000000002,0.018399999999997974,0.0,732,684,0.6915632413546956,1.3084367586453043,42.0,42,4.0,21.0,0.03724860027432442,32.04711577382455,24.33619680769194,0.0,0.0,0.0,-0.38554594830663047,1.0,0.7081035375595093,0.03218192607164383,0.0009238123893737793,0.12314086420896128,0.1312301840403425,0.02423035368944208,0.023536427567402523,0.0,0.0,0.021835606098175052,False,False
0.925,5.651687145233154,9.422858238220215,1.7493863105773926,0.13822562179737993,0.08259737627824548,0.981500000000002,0.018499999999997963,0.0,639,607,0.7172663045751376,1.2827336954248625,22.0,22,2.0,21.0,0.03748201206326485,29.376522792672503,22.308180407050944,0.0,0.0,0.0,-0.35341711928107794,1.0,0.7098954319953918,0.03220647946000099,0.0009363889694213867,0.1237811719179151,0.1321144646853206,0.024194986714671057,0.023500853373358648,0.0,0.0,0.015867253541946413,False,False
0.93,5.661008834838867,9.4729642868042,1.6944376230239868,2.5920913046078846,0.9817922819413036,0.981400000000002,0.01859999999999795,0.0,596,556,0.7408274458605428,1.2591725541394572,23.0,23,2.0,13.0,0.0376179963350296,26.92847922661646,20.449165373130032,0.0,0.0,0.0,-0.3239656926743214,1.0,0.7116232514381409,0.03222603723406792,0.0009490251541137695,0.1239848074316976,0.1327121881488708,0.024072987337907158,0.0233862999205788,0.0,0.0,0.017120361328125,False,False
0.935,5.6739959716796875,9.55075740814209,1.698836088180542,-2.8721795947251465,0.2802645318377426,0.9813000000000021,0.01869999999999794,0.0,529,501,0.7624251587054977,1.2375748412945025,23.0,23,5.0,16.0,0.03752155229449272,24.684439291065086,18.745068258702528,0.0,0.0,0.0,-0.2969685516181279,1.0,0.7132909297943115,0.03222476318478584,0.000961601734161377,0.12272766816616033,0.13118392919748995,0.02403528584788243,0.02334680873900652,0.0,0.0,0.019174723625183108,False,False
0.9400000000000001,5.6859211921691895,9.570178985595703,1.7072710990905762,-1.3197044058495877,0.16623938866374946,0.9812000000000021,0.01879999999999793,0.0,586,545,0.7822230621467062,1.2177769378532939,24.0,24,2.0,22.0,0.037424687296152115,22.627402683476326,17.182979237143982,0.0,0.0,0.0,-0.2722211723166172,1.0,0.7148998975753784,0.03224586322903633,0.0009741783142089844,0.12257831114220098,0.13094710644644972,0.024007789324969053,0.02332090788210432,0.0,0.0,0.017129789590835574,False,False
0.9450000000000001,5.725059986114502,9.674307823181152,1.7776612043380737,2.4751124130395943,0.4966581497244055,0.9811000000000021,0.01889999999999792,0.0,675,640,0.46703780696781405,1.5,53.0,53,5.0,21.0,0.03743395581841469,29.075119126519965,15.751064300715317,0.0,0.0,0.0,-0.6662027412902324,1.0,0.7165233492851257,0.03250480815768242,0.0009868741035461426,0.12027900955080963,0.1276043424904344,0.024059968224416178,0.023360414585719507,0.0,0.0,0.02226207971572876,False,False
0.9500000000000001,5.825129508972168,9.775040626525879,1.756840467453003,0.060487892492380305,0.12481075829070093,0.9810000000000021,0.018999999999997907,0.0,644,601,0.19999999999999996,1.5,26.0,26,6.0,29.0,0.037375256419181824,34.98552586597663,14.438475608989041,0.0,0.0,0.0,-1.0,1.0,0.7181824445724487,0.032547224313020706,0.0009996891021728516,0.12103761281135157,0.128430671493833,0.023835021226356428,0.023145340383052826,0.0,0.0,0.020240185260772706,False,False
0.9550000000000001,5.790700912475586,9.826859474182129,1.7907507419586182,0.6994676800867412,0.4447496376471049,0.9809000000000021,0.019099999999997896,0.0,663,627,0.24660815724378815,1.5,32.0,32,3.0,21.0,0.0373205803334713,32.07006537714525,13.235269308239953,0.0,0.0,0.0,-0.9417398034452648,1.0,0.719828188419342,0.032645586878061295,0.0010123848915100098,0.11941381575539683,0.12640700700382368,0.023924941197037697,0.023229200548181932,0.0,0.0,0.02159249544143677,False,False
0.96,5.683994770050049,9.831182479858398,1.8581117391586304,3.03303818575602,0.873701889193032,0.9808000000000021,0.019199999999997885,0.0,691,652,0.30939081080680586,1.5,66.0,66,6.0,28.0,0.03724588081240654,29.39755992904981,12.132330199219957,0.0,0.0,0.0,-0.8632614864914926,1.0,0.7214116454124451,0.033065468072891235,0.0010254979133605957,0.11643123532459117,0.12263895802013551,0.024213120341300964,0.023502707481384277,0.0,0.0,0.020954952239990235,False,False
0.965,5.6372880935668945,9.81450366973877,1.907625436782837,1.4564129552528398,0.4256557803464387,0.9807000000000021,0.019299999999997874,0.0,715,681,0.3669415765729055,1.5,67.0,67,6.0,30.0,0.0371905080974102,26.947763268295656,11.121302682618294,0.0,0.0,0.0,-0.7913230292838681,1.0,0.7230086326599121,0.03338128328323364,0.0010385513305664062,0.11527391804258005,0.12103745289643582,0.024370156849424045,0.023655216209590435,0.0,0.0,0.022128796577453612,False,False
0.97,5.610812187194824,9.834057807922363,1.9443186521530151,2.956150706051259,0.38712102309443464,0.9806000000000021,0.019399999999997863,0.0,582,544,0.41969644519183,1.5,22.0,22,3.0,24.0,0.037297509610652924,24.702116329271018,10.19452745906677,0.0,0.0,0.0,-0.7253794435102124,1.0,0.7246402502059937,0.033397432416677475,0.0010517239570617676,0.11418710670682268,0.11959525861591076,0.024456020910292864,0.023739989070842665,0.0,0.0,0.03253914833068848,False,False
0.975,5.532447338104248,9.886446952819824,2.003516674041748,1.7728263441195882,0.43207356432563654,0.9805000000000021,0.019499999999997852,0.0,643,608,0.4680550747591775,1.5,15.0,15,4.0,16.0,0.03741230070590973,22.6436066351651,9.344983504144539,0.0,0.0,0.0,-0.6649311565510281,1.0,0.7262064814567566,0.033357590436935425,0.0010647773742675781,0.11161195502057648,0.11633301314711547,0.024680520873516798,0.02395929303020239,0.0,0.0,0.037453837394714355,False,False
0.98,5.437082767486572,9.957165718078613,2.0673818588256836,1.8883248039238216,0.6898748738036062,0.9804000000000022,0.01959999999999784,0.0,659,617,0.5123838185292462,1.4876161814707538,40.0,40,4.0,10.0,0.03748459368944168,20.756639415568007,8.56623487879916,0.0,0.0,0.0,-0.6095202268384423,1.0,0.727836549282074,0.03348381817340851,0.0010780096054077148,0.10869282979518152,0.1126575495023278,0.02494226054598888,0.02421813706556956,0.0,0.0,0.018027294874191285,False,False
0.985,5.302803039550781,10.07574462890625,2.050837993621826,3.140886239484333,0.792209700349534,0.9803000000000022,0.01969999999999783,0.0,738,694,0.2196851669851423,1.5,65.0,65,5.0,21.0,0.03764712065458298,27.360252797604005,7.852381972232562,0.0,0.0,0.0,-0.975393541268572,1.0,0.7293990850448608,0.03383864089846611,0.0010913610458374023,0.10527813136205055,0.10918497077872333,0.025080108704666298,0.024344027818491064,0.0,0.0,0.015695009231567383,False,False
0.99,5.1349687576293945,10.193171501159668,2.068588972091675,2.9950281241052723,0.6255645300872101,0.9802000000000022,0.01979999999999782,0.0,597,560,0.28471140306971376,1.5,44.0,44,1.0,33.0,0.037808191031217575,25.080231731137005,7.198016807879848,0.0,0.0,0.0,-0.8941107461628578,1.0,0.7309479713439941,0.03401723876595497,0.0011048316955566406,0.10152606199029812,0.10506551868561634,0.025331626335779827,0.024589599731067818,0.0,0.0,0.010636341571807862,False,False
0.995,5.04802131652832,10.306699752807617,2.070962905883789,-0.07664243371179548,0.1961710121042161,0.9801000000000022,0.01989999999999781,0.0,637,604,0.34431878614723754,1.5,26.0,26,3.0,33.0,0.03787977993488312,22.99021242020892,6.598182073889861,0.0,0.0,0.0,-0.819601517315953,1.0,0.732434868812561,0.03405403718352318,0.001118302345275879,0.0991786502941199,0.10248219744426487,0.025410797291745744,0.024669966660439968,0.0,0.0,0.014994924068450929,False,False
1.0,5.058876991271973,10.445821762084961,2.05828595161438,0.4598552386841111,0.35050179698312267,0.9800000000000022,0.019999999999997797,0.0,677,628,0.19999999999999996,1.5,29.0,29,8.0,25.0,0.037935055792331696,29.40769471852484,6.048333567732373,0.0,0.0,0.0,-1.0,1.0,0.7338637113571167,0.03409075736999512,0.0011317133903503418,0.0976575783410418,0.10088002778465528,0.025298804976046085,0.02455725334584713,0.0,0.0,0.02568071842193604,False,False
1.0050000000000001,5.07909631729126,10.471818923950195,2.0622050762176514,2.5637888168532292,0.4386140360546338,0.9799000000000022,0.020099999999997786,0.0,678,645,0.19999999999999996,1.5,21.0,21,2.0,32.0,0.03793436661362648,26.957053491981103,5.544305770421341,0.0,0.0,0.0,-1.0,1.0,0.7353076934814453,0.034066442400217056,0.0011452436447143555,0.09731571041047553,0.10050089266151169,0.025288391237457596,0.024540982364366453,0.0,0.0,0.021740446090698244,False,False
1.01,5.0843892097473145,10.469700813293457,2.0260143280029297,2.925755748217306,0.3823879235132357,0.9798000000000022,0.020199999999997775,0.0,639,604,0.5481992502094755,1.4518007497905245,33.0,33,5.0,18.0,0.037912141531705856,24.710632367649342,13.415613622886228,0.0,0.0,0.0,-0.5647509372381557,1.0,0.7366906404495239,0.034119024872779846,0.0011587142944335938,0.09751973746344426,0.10095107122976311,0.025231354714681707,0.02447836877157291,0.0,0.0,0.018633431196212767,False,False
1.0150000000000001,5.090413570404053,10.536910057067871,2.0013883113861084,2.992850609772678,0.8686651525706434,0.9797000000000022,0.020299999999997764,0.0,637,593,0.5858493126920192,1.4141506873079808,35.0,35,4.0,20.0,0.03788452222943306,22.651413003678563,12.297645820979042,0.0,0.0,0.0,-0.517688359134976,1.0,0.7380177974700928,0.034217096865177155,0.0011722445487976074,0.09696387810756742,0.10046566189639249,0.02515444609646996,0.024397725549836956,0.0,0.0,0.021014628410339357,False,False
1.02,5.113392353057861,10.567520141601562,2.0116424560546875,2.3524601713718134,0.5723098351499666,0.9796000000000022,0.020399999999997753,0.0,659,623,0.6203618699676843,1.3796381300323157,33.0,33,4.0,27.0,0.03794879466295242,29.09712858670535,19.606175335897454,0.0,0.0,0.0,-0.4745476625403947,1.0,0.7394082546234131,0.034295596182346344,0.0011858940124511719,0.09671922174282352,0.10011148336622842,0.02512857550755143,0.024371407149980467,0.0,0.0,0.01573336958885193,False,False
1.025,5.1182332038879395,10.629648208618164,2.0589101314544678,2.3883922267527864,0.5804429877057694,0.9795000000000023,0.020499999999997742,0.0,662,626,0.6519983808037104,1.3480016191962896,29.0,29,6.0,36.0,0.03787718340754509,26.67236787114657,17.972327391239332,0.0,0.0,0.0,-0.43500202399536186,1.0,0.7408384084701538,0.034341465681791306,0.0011995434761047363,0.09560575376575171,0.09855688865855315,0.025217547857513033,0.02445787269001206,0.0,0.0,0.016701072454452515,False,False
1.03,5.165600776672363,10.766618728637695,2.1011228561401367,-1.6310596098384038,1.0,0.9794000000000023,0.02059999999999773,0.0,643,603,0.6809985157367346,1.3190014842632654,42.0,42,2.0,24.0,0.03786155954003334,24.449670548551023,16.474633441969388,0.0,0.0,0.0,-0.39875185532908175,1.0,0.7422561645507812,0.03450601547956467,0.0012131929397583008,0.094557200775792,0.09703366147819885,0.025155184169610344,0.024403170682489872,0.0,0.0,0.023668222427368164,False,False
1.035,5.198247909545898,10.836862564086914,2.075204849243164,2.42397524419757,0.995739227828534,0.9793000000000023,0.02069999999999772,0.0,663,627,0.7075819727586734,1.2924180272413266,65.0,65,6.0,24.0,0.03801698982715607,22.412198002838437,15.101747321805272,0.0,0.0,0.0,-0.36552253405165824,1.0,0.7436128258705139,0.034849923104047775,0.0012270808219909668,0.09462153580225983,0.09725932490453103,0.025005396455526352,0.024253209121525288,0.0,0.0,0.022840542793273928,False,False
1.04,5.101663112640381,10.840600967407227,2.1193251609802246,2.7763883244602496,0.5539061301701077,0.9792000000000023,0.02079999999999771,0.0,648,615,1.065283475028784,0.9347165249712159,35.0,35,1.0,40.0,0.03797941654920578,20.54451483593523,22.176601711654833,0.0,0.0,0.0,0.08160434378598005,1.0,0.7449125647544861,0.0349300354719162,0.0012409687042236328,0.09320316911085177,0.09553819993976483,0.02525843136633436,0.02450283383950591,0.0,0.0,0.02072767496109009,False,False
1.045,5.00656270980835,10.832383155822754,2.1867787837982178,2.143837158929526,0.30630560283876646,0.9791000000000023,0.020899999999997698,0.0,628,590,1.0598431854430521,0.9401568145569479,25.0,25,1.0,38.0,0.038017213344573975,18.832471932940628,20.32855156901693,0.0,0.0,0.0,0.07480398180381513,1.0,0.7462745904922485,0.03491252288222313,0.0012548565864562988,0.09166714682181656,0.0935316005249816,0.02558679785579443,0.02483303270613154,0.0,0.0,0.019789952039718627,False,False
