t_s,x,y,heading,bump,bump_strength,energy,hunger,arousal,spikes,active,drive_l,drive_r,kc,kc_active,mbon,cx,modulation,dn_left,dn_right,dn_stop,dn_back,mn9,turn,gate,da_max,elig_mean,depressed,in_odor_good_l,in_odor_good_r,in_odor_bad_l,in_odor_bad_r,in_sugar,in_bitter,in_touch,on_food,on_hazard
0.095,0.7346298694610596,0.0026244723703712225,-0.03585551306605339,0.20408233114234345,0.4463170295047218,0.7913500000000272,0.2086499999999728,0.0,206,200,0.6666666666666667,1.3333333333333333,0.0,0,0.0,21.0,0.0032317950390279293,8.333333333333332,0.0,0.0,0.0,0.0,-0.41666666666666663,1.0,0.0003120985929854214,0.0,0.04701513051986694,0.09389206306403292,0.09325772940460382,0.032632063763837024,0.03264569366971652,0.0,0.0,0.015313409566879274,False,False
0.1,0.7966497540473938,-0.01147141121327877,-0.04083486646413803,-1.1608753953183413,0.7576279522839133,0.7912500000000272,0.2087499999999728,0.0,281,278,1.3611111111111112,0.6388888888888888,1.0,1,3.0,11.0,0.004136899020522833,7.6388888888888875,16.666666666666664,0.0,0.0,0.0,0.45138888888888884,1.0,0.00030819737003184855,9.617860996513627e-06,0.04701513051986694,0.09437725853112626,0.09368800479111364,0.03253350344796976,0.03255486022680998,0.0,0.0,0.0244502592086792,False,False
0.105,0.8377804756164551,-0.02329138293862343,-0.0743570327758789,-0.18441136444714096,0.9109990209434601,0.7911500000000272,0.20884999999997278,0.0,351,339,1.3310185185185186,0.6689814814814815,1.0,1,2.0,7.0,0.005015503149479628,7.002314814814813,15.277777777777775,0.0,0.0,0.0,0.4137731481481481,1.0,0.0003043448959942907,1.919564965646714e-05,0.04701513051986694,0.09466513516381168,0.09387477456669421,0.03245393590380748,0.032504115564127765,0.0,0.0,0.02916491985321045,False,False
0.11,0.8871338367462158,0.008805367164313793,-0.08603906631469727,-0.1684460706718148,0.9042139629692586,0.7910500000000272,0.20894999999997277,0.0,425,407,0.9701003086419753,1.0298996913580247,14.0,14,1.0,14.0,0.005622757598757744,14.752121913580243,14.004629629629626,0.0,0.0,0.0,-0.03737461419753085,1.0,0.00030054058879613876,0.00015376573719549924,0.04701513051986694,0.09513608420500319,0.09428743408294184,0.032379321443537876,0.032445640924076244,0.0,0.0,0.030778658390045167,False,False
0.115,0.9630341529846191,-0.018470605835318565,-0.07909610122442245,-0.5825459921747793,0.6578960590281433,0.7909500000000272,0.20904999999997276,0.0,402,390,0.9725919495884774,1.0274080504115226,16.0,16,3.0,21.0,0.006731844041496515,21.856111754115222,21.170910493827158,0.0,0.0,0.0,-0.03426006301440321,1.0,0.0002967838372569531,0.000307010835967958,0.04701513051986694,0.09539045236787233,0.09454820609666814,0.03230138681828976,0.03237075017144283,0.0,0.0,0.021582691669464114,False,False
0.12,1.0364397764205933,-0.0703141838312149,-0.05806136131286621,0.49696400438861876,0.9896428606935265,0.7908500000000273,0.20914999999997275,0.0,329,318,0.9748759537894377,1.0251240462105624,9.0,9,4.0,15.0,0.007287061307579279,20.034769107938953,19.406667952674894,0.0,0.0,0.0,-0.031405057763202925,1.0,0.0002930740301962942,0.0003922923351638019,0.04701513051986694,0.09574284343017672,0.09491350294401035,0.0322160233433048,0.03227894504865011,0.0,0.0,0.017316262722015384,False,False
0.125,1.0957863330841064,-0.05751703307032585,-0.05493267625570297,-0.5322750572309494,0.31896850532375176,0.7907500000000273,0.20924999999997274,0.0,341,331,0.9769696243069845,1.0230303756930155,16.0,16,0.0,25.0,0.008062481880187988,26.698538348944037,26.12277895661865,0.0,0.0,0.0,-0.028787969616269393,1.0,0.0002894106146413833,0.0005445435526780784,0.04701513051986694,0.09622532700374506,0.09535848231659988,0.032128227564195797,0.032193188865979515,0.0,0.0,0.02476891040802002,False,False
0.13,1.178656816482544,-0.1325974315404892,-0.02278187870979309,-0.46709091927145296,0.9783401637262058,0.7906500000000273,0.20934999999997272,0.0,424,411,0.9788888222814025,1.0211111777185975,20.0,20,0.0,19.0,0.008752487599849701,24.4736601531987,23.945880710233762,0.0,0.0,0.0,-0.026388972148246915,1.0,0.00028579297941178083,0.0007346319034695625,0.04701513051986694,0.09674073662608644,0.09586095902370073,0.03201110598941644,0.032061318246026836,0.0,0.0,0.039911317825317386,False,False
0.135,1.268125057220459,-0.23945853114128113,0.0017317095771431923,0.018166650981303774,0.7169465348418605,0.7905500000000273,0.2094499999999727,0.0,567,541,0.9806480870912857,1.0193519129087143,8.0,8,1.0,27.0,0.00989652518182993,22.434188473765474,21.950390651047616,0.0,0.0,0.0,-0.02418989113589287,1.0,0.00028222057153470814,0.0008085138397291303,0.04701513051986694,0.09726291661445453,0.09635937652084758,0.03189224594583114,0.03193695874263843,0.0,0.0,0.06369871139526367,False,False
0.14,1.31376314163208,-0.16415075957775116,0.047707635909318924,-0.8278061321388922,0.43611440086272035,0.7904500000000273,0.2095499999999727,0.0,584,561,0.648927413167012,1.351072586832988,14.0,14,6.0,27.0,0.011215745471417904,28.898006100951683,20.12119143012698,0.0,0.0,0.0,-0.4388407335412351,1.0,0.0002786928089335561,0.0009397951071150601,0.04701513051986694,0.09795686570927281,0.09716172583028457,0.031815452190736934,0.031833566414813205,0.0,0.0,0.035154812335968025,False,False
0.145,1.2988159656524658,-0.04307299852371216,0.05365472659468651,0.36896700260282483,0.3165971415596423,0.7903500000000273,0.2096499999999727,0.0,598,570,1.0115167954030941,0.9884832045969059,25.0,25,3.0,30.0,0.012229467742145061,26.489838925872377,26.77775881094973,0.0,0.0,0.0,0.014395994253867705,1.0,0.00027520913863554597,0.0011763257207348943,0.04701513051986694,0.09821736813662352,0.09747339863454083,0.03181456743429105,0.031829088305433594,0.0,0.0,0.040293216705322266,False,False
0.15,1.3119217157363892,-0.010678133927285671,0.076736219227314,-0.6173036165843178,0.424299884028437,0.7902500000000273,0.20974999999997268,0.0,615,582,0.6772237291195031,1.3227762708804969,24.0,24,2.0,19.0,0.013566742651164532,32.61568568204967,24.546278910037252,0.0,0.0,0.0,-0.40347033860062104,1.0,0.0002717690367717296,0.0014022530522197485,0.04701513051986694,0.09847365009272249,0.09779146425938014,0.031789159402251244,0.031790281645953655,0.0,0.0,0.02797116279602051,False,False
0.155,1.3815104961395264,-0.014727169647812843,0.1075589656829834,-0.22967610988948636,0.5470834128507978,0.7901500000000273,0.20984999999997267,0.0,559,530,0.37078841835954457,1.5,33.0,33,2.0,29.0,0.015090527012944221,38.23104520854553,22.500755667534147,0.0,0.0,0.0,-0.7865144770505692,1.0,0.0002683719212654978,0.0017137997783720493,0.04701513051986694,0.0990194327337645,0.09839265258982556,0.03168877369413774,0.031679137609899044,0.0,0.0,0.025746955871582034,False,False
0.16,1.5205955505371094,0.030324352905154228,0.09878971427679062,-0.3412539933902655,0.6804945529260101,0.7900500000000273,0.20994999999997266,0.0,578,545,0.4232227168295827,1.5,24.0,24,3.0,21.0,0.016084380447864532,35.04512477450007,20.625692695239636,0.0,0.0,0.0,-0.7209716039630216,1.0,0.0002650172682479024,0.001937487511895597,0.04701513051986694,0.10029251180588973,0.0995489286719799,0.031474786810576916,0.03147899638861418,0.0,0.0,0.023486523628234866,False,False
0.165,1.6248029470443726,0.12004809081554413,0.08652035146951675,0.13438591091679217,0.897088695449475,0.7899500000000274,0.21004999999997265,0.0,531,504,0.4712874904271176,1.5,20.0,20,2.0,21.0,0.017147090286016464,32.12469770995839,18.90688497063633,0.0,0.0,0.0,-0.660890636966103,1.0,0.00026170455384999514,0.0021217719186097383,0.04701513051986694,0.10135206962671522,0.100510362462604,0.031326186532775566,0.031341733410954475,0.0,0.0,0.013155255317687988,False,False
0.17,1.730873465538025,0.16030192375183105,0.09857194870710373,0.16178450872166159,0.2882241800556051,0.7898500000000274,0.21014999999997264,0.0,531,505,0.5153468662248577,1.4846531337751423,53.0,53,3.0,28.0,0.017967093735933304,29.447639567461856,17.3313112230833,0.0,0.0,0.0,-0.6058164172189278,1.0,0.0002584332542028278,0.002622677944600582,0.04701513051986694,0.10230060912575342,0.10146116517623659,0.031186272390186787,0.031201555393636227,0.0,0.0,0.012536169290542604,False,False
0.17500000000000002,1.8194952011108398,0.10987729579210281,0.07029958069324493,0.14741676261534536,0.8649311766532788,0.7897500000000274,0.21024999999997263,0.0,530,493,0.5557346273727863,1.4442653726272137,26.0,26,2.0,16.0,0.01882520690560341,26.9936696035067,15.887035287826357,0.0,0.0,0.0,-0.5553317157840171,1.0,0.0002552028454374522,0.0028618143405765295,0.04701513051986694,0.10312683233571936,0.10210656809294365,0.03104340440283219,0.031085964292287827,0.0,0.0,0.015172219276428223,False,False
0.18,1.8320200443267822,0.041439395397901535,0.0350644551217556,-0.3365837835327579,0.598481829382264,0.7896500000000274,0.21034999999997261,0.0,582,552,0.5927567417583874,1.4072432582416126,22.0,22,3.0,18.0,0.019173789769411087,24.744197136547808,14.563115680507494,0.0,0.0,0.0,-0.5090540728020156,1.0,0.00025201280368492007,0.003061483148485422,0.04701513051986694,0.1032162635323258,0.1020466487381274,0.03100965948154529,0.0310803996399045,0.0,0.0,0.01960370421409607,False,False
0.185,1.8410675525665283,0.03719627857208252,-0.012980266474187374,-0.37354971500864204,1.0,0.7895500000000274,0.2104499999999726,0.0,656,622,0.9600270132785218,1.0399729867214782,26.0,26,5.0,14.0,0.02045629918575287,31.015514041835488,30.016189373798532,0.0,0.0,0.0,-0.04996623340184776,1.0,0.0002488626341801137,0.0032987913582473993,0.04701513051986694,0.10336432762350652,0.10202015161840014,0.03098396429171165,0.031087128445506096,0.0,0.0,0.03833864450454712,False,False
0.19,1.9060273170471191,0.013756527565419674,-0.04361365735530853,-0.15953035456196746,0.6197019121626272,0.7894500000000274,0.2105499999999726,0.0,691,651,0.9633580955053117,1.0366419044946884,35.0,35,1.0,28.0,0.02087843045592308,28.43088787168253,27.51484025931532,0.0,0.0,0.0,-0.045802380618360415,1.0,0.00024575184215791523,0.0036216715816408396,0.04701513051986694,0.10372742840290457,0.10224822375395416,0.030905196132759254,0.03102998249232769,0.0,0.0,0.06772493362426758,False,False
0.195,1.9195165634155273,-0.02249624766409397,-0.06258660554885864,-0.37354971500864204,1.0,0.7893500000000274,0.21064999999997258,0.0,619,588,0.6330782542132025,1.3669217457867975,43.0,43,2.0,12.0,0.022014319896697998,34.394980549042316,25.221936904372377,0.0,0.0,0.0,-0.4586521822334969,1.0,0.00024267994740512222,0.004020149353891611,0.04701513051986694,0.1036150639452948,0.10207460502736661,0.03089659847319126,0.03103299532085657,0.0,0.0,0.025400466918945312,False,False
0.2,2.02304744720459,-0.03830835968255997,-0.0270770825445652,-0.1625933975415596,0.9248451659346735,0.7892500000000274,0.21074999999997257,0.0,595,561,0.6636550663621023,1.3363449336378976,20.0,20,3.0,22.0,0.022916540503501892,31.528732169955454,23.12010882900801,0.0,0.0,0.0,-0.42043116704737216,1.0,0.00023964645515661687,0.004195755813270807,0.04701513051986694,0.10473198015335712,0.10320773905655137,0.03075497845808665,0.030881588657697044,0.0,0.0,0.018717207908630372,False,False
0.20500000000000002,2.1431398391723633,-0.13067394495010376,0.005467441864311695,-0.6373563145893933,0.6078889787411252,0.7891500000000274,0.21084999999997256,0.0,602,570,0.6916838108319271,1.3083161891680728,48.0,48,6.0,24.0,0.02344737946987152,28.901337822459165,21.193433093257344,0.0,0.0,0.0,-0.3853952364600911,1.0,0.0002366508706472814,0.00463993102312088,0.04701513051986694,0.10547155562322347,0.10396375305019083,0.030637801003952823,0.030752187594771385,0.0,0.0,0.018666059970855714,False,False
0.21,2.2264270782470703,-0.20864878594875336,-7.137783086363925e-06,-0.4889323651775454,0.8902910022340469,0.7890500000000275,0.21094999999997255,0.0,575,541,0.7173768265959332,1.2826231734040667,30.0,30,2.0,29.0,0.023602928966283798,26.4928930039209,19.42731366881923,0.0,0.0,0.0,-0.3532789667550835,1.0,0.00023369272821582854,0.004909133538603783,0.04701513051986694,0.10558779982554799,0.10399424706895911,0.030582367132107418,0.030709064255158108,0.0,0.0,0.02319138526916504,False,False
0.215,2.293388605117798,-0.1603010892868042,0.030373651534318924,0.32794601271064666,0.6208790507866988,0.7889500000000275,0.21104999999997254,0.0,530,508,0.7409287577129388,1.2590712422870611,61.0,61,0.0,32.0,0.023711370304226875,24.285151920260827,17.808370863084296,0.0,0.0,0.0,-0.3238390528588265,1.0,0.00023077156220097095,0.0054753683507442474,0.04701513051986694,0.1066764042447297,0.10512096683308243,0.03046452223012845,0.03057737834751606,0.0,0.0,0.022106354236602784,False,False
0.22,2.314401626586914,-0.07314354181289673,0.07738465815782547,-1.0442416933705942,0.3821268481388387,0.7888500000000275,0.21114999999997253,0.0,538,498,0.7625180279035273,1.2374819720964727,33.0,33,1.0,20.0,0.023830337449908257,22.26138926023909,16.32433995782727,0.0,0.0,0.0,-0.29685246512059094,1.0,0.00022788692149333656,0.005769943818449974,0.04701513051986694,0.10783473198720941,0.10641569578445588,0.030381561567385994,0.030465604116519295,0.0,0.0,0.024377119541168214,False,False
0.225,2.305980682373047,-0.03589165583252907,0.12038020044565201,-0.24192149189721457,0.7054008163709569,0.7887500000000275,0.21124999999997252,0.0,549,517,0.7823081922449,1.2176918077551,19.0,19,1.0,31.0,0.024366769939661026,20.406273488552497,14.963978294674996,0.0,0.0,0.0,-0.272114759693875,1.0,0.00022503834043163806,0.005928641650825739,0.04701513051986694,0.1081439134711375,0.10689027860822535,0.03037473652511835,0.030435005513330303,0.0,0.0,0.02443488121032715,False,False
0.23,2.3580198287963867,-0.0013694865629076958,0.15319931507110596,-0.137450552628635,0.5513552371651701,0.7886500000000275,0.2113499999999725,0.0,653,615,0.8004491762244916,1.1995508237755084,33.0,33,2.0,24.0,0.024831153452396393,18.70575069783979,13.71698010345208,0.0,0.0,0.0,-0.24943852971938546,1.0,0.00022222536790650338,0.006221328396350145,0.04701513051986694,0.1088987488066753,0.10773227750323469,0.03029418488343557,0.03033909946680069,0.0,0.0,0.024854435920715335,False,False
0.23500000000000001,2.4358232021331787,0.04419635236263275,0.1975530982017517,0.826810650829885,0.3957388015027166,0.7885500000000275,0.2114499999999725,0.0,688,653,0.8170784115391174,1.1829215884608826,17.0,17,3.0,36.0,0.02504938468337059,17.146938139686473,12.573898428164407,0.0,0.0,0.0,-0.22865198557610328,1.0,0.00021944755280856043,0.006358909420669079,0.04701513051986694,0.10994893486782038,0.10891834033637371,0.030187504986921947,0.03020568285137415,0.0,0.0,0.05022665023803711,False,False
0.24,2.489231824874878,0.0546390525996685,0.20675598084926605,0.6324577870589996,1.0,0.7884500000000275,0.21154999999997248,0.0,540,510,0.8323218772441909,1.167678122755809,24.0,24,2.0,10.0,0.025129014626145363,15.718026628045932,11.526073559150706,0.0,0.0,0.0,-0.20959765344476128,1.0,0.00021670445858035237,0.006563242990523577,0.04701513051986694,0.11049111366209635,0.10946766613966849,0.030124112963676453,0.030138487927615643,0.0,0.0,0.01684844017028809,False,False
0.245,2.6365513801574707,0.1630375236272812,0.18288235366344452,0.6514073922525918,0.9440047473524279,0.7883500000000275,0.21164999999997247,0.0,565,535,0.8462950541405084,1.1537049458594915,46.0,46,3.0,10.0,0.025215299800038338,14.40819107570877,10.565567429221481,0.0,0.0,0.0,-0.1921311823243644,1.0,0.00021399564866442233,0.006978318560868502,0.04701513051986694,0.11250497781950723,0.11127667773235336,0.029897590478261314,0.029937510068217914,0.0,0.0,0.014158107042312624,False,False
0.25,2.74336838722229,0.3001686632633209,0.19935134053230286,-0.527966203124702,0.9729242054667,0.7882500000000275,0.21174999999997246,0.0,659,620,0.8591037996287995,1.1408962003712007,57.0,57,2.0,27.0,0.025319084525108337,21.540841819399702,18.018436810119688,0.0,0.0,0.0,-0.1761202504640007,1.0,0.0002113207010552287,0.00749746011570096,0.04701513051986694,0.11435505680010086,0.11317662628212068,0.02973066487660011,0.029762076834837597,0.0,0.0,0.013331007957458497,False,False
0.255,2.8694725036621094,0.3018573224544525,0.18755120038986206,0.07211779980914958,0.835012681134646,0.7881500000000276,0.21184999999997245,0.0,618,581,0.5375118163263995,1.4624881836736003,34.0,34,5.0,20.0,0.02552357129752636,28.079105001116393,16.51690040927638,0.0,0.0,0.0,-0.5781102295920005,1.0,0.00020867919374722987,0.00779322674497962,0.04701513051986694,0.11574946079247678,0.1144524335907746,0.02956892208506664,0.02961435044805209,0.0,0.0,0.014336544275283813,False,False
0.26,2.9817960262298584,0.22882485389709473,0.16038094460964203,-0.2365557419162237,0.4445336683893879,0.7880500000000276,0.21194999999997244,0.0,555,522,0.909385831632533,1.090614168367467,20.0,20,3.0,35.0,0.025773385539650917,25.73917958435669,23.473825375170016,0.0,0.0,0.0,-0.11326771045933377,1.0,0.0002060707047348842,0.007953112944960594,0.04701513051986694,0.11698475810419504,0.1153993734838415,0.029419323739906154,0.0294967507943511,0.0,0.0,0.019123314619064333,False,False
0.265,2.975109577178955,0.20801733434200287,0.12958967685699463,0.9467438547390089,0.31247379450809254,0.7879500000000276,0.21204999999997243,0.0,616,579,0.9169370123298219,1.083062987670178,29.0,29,3.0,21.0,0.02607572078704834,23.594247952326967,21.517673260572515,0.0,0.0,0.0,-0.1038287345877226,1.0,0.0002034948265645653,0.008198892697691917,0.04701513051986694,0.1170762923563183,0.11527766773244102,0.029414844078322254,0.029513230547308922,0.0,0.0,0.014677345752716064,False,False
0.27,2.9767115116119385,0.18857771158218384,0.09370937198400497,-1.0590023595516467,0.2849794763342948,0.7878500000000276,0.21214999999997242,0.0,671,636,1.2571922613023367,0.7428077386976633,41.0,41,1.0,31.0,0.026362335309386253,21.628060622966384,28.057867155524804,0.0,0.0,0.0,0.321490326627921,1.0,0.00020095113723073155,0.008559063076972961,0.04701513051986694,0.11693193021773407,0.11495576476926346,0.029420449088017147,0.02953569870442152,0.0,0.0,0.014231115579605103,False,False
0.275,3.07619047164917,0.15549220144748688,0.07350847870111465,-0.1624987372432691,0.6475213912541623,0.7877500000000276,0.2122499999999724,0.0,749,708,1.2357595728604753,0.7642404271395246,60.0,60,8.0,33.0,0.026571258902549744,19.825722237719184,25.71971155923107,0.0,0.0,0.0,0.2946994660755943,1.0,0.00019843924383167177,0.009100471623241901,0.04701513051986694,0.1179019276346053,0.11573084085620676,0.02930598178257545,0.029438178365429245,0.0,0.0,0.019727442264556885,False,False
0.28,3.1328675746917725,0.1702488362789154,0.05987204611301422,0.19372731097738,0.873752615899328,0.7876500000000276,0.2123499999999724,0.0,609,580,0.8827796084554358,1.1172203915445642,20.0,20,2.0,21.0,0.02667786367237568,26.506912051242583,23.576402262628477,0.0,0.0,0.0,-0.1465254894307053,1.0,0.00019595875346567482,0.009254910983145237,0.04701513051986694,0.11871632724612062,0.11641527200117444,0.029225849236051243,0.029371323374410473,0.0,0.0,0.02362513303756714,False,False
0.28500000000000003,3.241549491882324,0.14208082854747772,0.09816347062587738,-0.3070270774147869,0.9145581441115023,0.7875500000000276,0.21244999999997238,0.0,623,584,0.5592146410841495,1.4407853589158504,27.0,27,3.0,27.0,0.02704435959458351,32.631336046972365,21.611702074076103,0.0,0.0,0.0,-0.5509816986448131,1.0,0.0001935092732310295,0.009476031176745892,0.04701513051986694,0.12008703752731009,0.11784770417477046,0.029095299541950226,0.029222963688274227,0.0,0.0,0.022449941635131837,False,False
0.29,3.3732433319091797,0.010996848344802856,0.10572580248117447,-0.02256564753785551,0.41905746390057313,0.7874500000000276,0.21254999999997237,0.0,614,581,0.2626134209938038,1.5,55.0,55,2.0,46.0,0.027109572663903236,38.24539137639133,19.81072690123643,0.0,0.0,0.0,-0.9217332237577451,1.0,0.0001910904102260247,0.009965530596673489,0.04701513051986694,0.12095987505698302,0.11861344603728234,0.028989450074732304,0.02912060357630253,0.0,0.0,0.01757116913795471,False,False
