t_s,x,y,heading,bump,bump_strength,energy,hunger,arousal,spikes,active,drive_l,drive_r,kc,kc_active,mbon,cx,modulation,dn_left,dn_right,dn_stop,dn_back,mn9,turn,gate,da_max,elig_mean,depressed,in_odor_good_l,in_odor_good_r,in_odor_bad_l,in_odor_bad_r,in_sugar,in_bitter,in_touch,on_food,on_hazard
0.075,0.5700987577438354,-0.1317436248064041,-0.07208699733018875,-0.4216101293599346,0.8705755846262988,0.8717500000000183,0.12824999999998166,0.0,122,121,0.6666666666666667,1.3333333333333333,0.0,0,0.0,16.0,0.0014247590443119407,8.333333333333332,0.0,0.0,0.0,0.0,-0.41666666666666663,1.0,0.018100006505846977,0.0,0.04753124713897705,0.08607606463227281,0.08552091779652844,0.03292198603351911,0.032949065789580345,0.0,0.0,0.01706534743309021,False,False
0.08,0.6109647154808044,-0.10668253898620605,-0.10335591435432434,-0.28505665584442624,0.38665352826229804,0.8716500000000184,0.12834999999998165,0.0,133,131,0.36111111111111116,1.5,0.0,0,0.0,28.0,0.0014933472266420722,15.97222222222222,0.0,0.0,0.0,0.0,-0.7986111111111109,1.0,0.01790894754230976,0.0,0.04753124713897705,0.08641753993074582,0.08579021589519939,0.03284360903004806,0.03289533779025078,0.0,0.0,0.015961633920669557,False,False
0.085,0.668161928653717,-0.0921054407954216,-0.12299877405166626,-0.5391899340489326,0.8213343639555367,0.8715500000000184,0.12844999999998163,0.0,137,135,0.41435185185185197,1.5,0.0,0,0.0,29.0,0.0016200266545638442,14.6412037037037,0.0,0.0,0.0,0.0,-0.732060185185185,1.0,0.01768508553504944,0.0,0.04753124713897705,0.0868029267056831,0.08611065659780537,0.032757751954098545,0.03282757010310888,0.0,0.0,0.020449905395507815,False,False
0.09,0.7446499466896057,-0.08929722011089325,-0.10795217752456665,0.2676387063574505,0.885385000992329,0.8714500000000184,0.12854999999998162,0.0,149,147,0.46315586419753096,1.5,0.0,0,0.0,17.0,0.0017278637969866395,13.421103395061724,0.0,0.0,0.0,0.0,-0.6710551697530862,1.0,0.01746402122080326,0.0,0.04753124713897705,0.08725163717102119,0.08657873779395456,0.03265498361239831,0.03272476761291425,0.0,0.0,0.021189229488372804,False,False
0.095,0.802926778793335,-0.16163529455661774,-0.08994606137275696,-0.1955240295195362,0.8678865034024142,0.8713500000000184,0.1286499999999816,0.0,234,227,0.5078928755144034,1.4921071244855966,0.0,0,0.0,21.0,0.0023047528229653835,12.302678112139914,0.0,0.0,0.0,0.0,-0.6151339056069957,1.0,0.017245721071958542,0.0,0.04753124713897705,0.08757809477796015,0.0869070346568076,0.03256598332275947,0.032633456091086074,0.0,0.0,0.023661396503448485,False,False
0.1,0.8652204871177673,-0.22293458878993988,-0.08370240777730942,-0.32224414707029486,0.9986841580239135,0.8712500000000184,0.1287499999999816,0.0,241,238,0.5489018025548699,1.45109819744513,0.0,0,1.0,7.0,0.002920243889093399,11.277454936128253,0.0,0.0,0.0,0.0,-0.5638727468064126,1.0,0.017030149698257446,0.0,0.04753124713897705,0.08795770881775004,0.08724921429855607,0.03245654981583357,0.03252930163095395,0.0,0.0,0.021748416423797608,False,False
0.105,0.9070751667022705,-0.1828189641237259,-0.02831866964697838,-0.13392310619833775,0.8620715505612866,0.8711500000000184,0.1288499999999816,0.0,307,304,0.919826652341964,1.080173347658036,0.0,0,4.0,9.0,0.0034652010072022676,10.337667024784231,8.333333333333332,0.0,0.0,0.0,-0.10021668457254496,1.0,0.016817273572087288,0.0,0.04753124713897705,0.08845952770206933,0.0878250996698611,0.03238215111196041,0.03242393645147483,0.0,0.0,0.031915202140808105,False,False
0.11,0.9152494668960571,-0.140025794506073,0.009973318316042423,-0.37519123073978444,0.9241074626319822,0.8710500000000184,0.12894999999998158,0.0,273,271,0.9265077646468004,1.0734922353531997,0.0,0,1.0,10.0,0.0036519088316708803,9.476194772718879,7.6388888888888875,0.0,0.0,0.0,-0.09186529419149955,1.0,0.01660705730319023,0.0,0.04753124713897705,0.08875475093241017,0.08819130111764974,0.032374014457066856,0.032391234611471496,0.0,0.0,0.03309695959091187,False,False
0.115,0.9777137637138367,-0.13543826341629028,0.030972499400377274,0.5424121836538112,0.9910635208272648,0.8709500000000184,0.12904999999998157,0.0,272,267,0.9326321175929003,1.0673678824070998,0.0,0,0.0,10.0,0.0041921441443264484,17.019845208325638,15.335648148148145,0.0,0.0,0.0,-0.08420985300887462,1.0,0.01639946922659874,0.0,0.04753124713897705,0.08918661811730369,0.08863824827410136,0.032289015750090286,0.032298097697397075,0.0,0.0,0.03333156347274781,False,False
0.12,1.0157526731491089,-0.0869264230132103,0.06761912256479263,-0.6302353299414605,0.8572131368004199,0.8708500000000184,0.12914999999998156,0.0,276,274,0.9382461077934919,1.0617538922065082,0.0,0,1.0,9.0,0.004457615315914154,15.6015247742985,14.057677469135799,0.0,0.0,0.0,-0.07719236525813508,1.0,0.016194475814700127,0.0,0.04753124713897705,0.08950801519676899,0.0890330517464303,0.03223305568099022,0.032222437051435314,0.0,0.0,0.04719315052032471,False,False
0.125,1.080666422843933,-0.08018345385789871,0.05613755062222481,0.4563522154259835,0.9218326471387095,0.8707500000000185,0.12924999999998155,0.0,275,270,0.9433922654773677,1.0566077345226323,0.0,0,5.0,17.0,0.0047352672554552555,14.301397709773624,12.886204346707816,0.0,0.0,0.0,-0.07075966815329045,1.0,0.015992045402526855,0.0,0.04753124713897705,0.08999915094533788,0.08945882686693074,0.032136645168066025,0.032137335898975536,0.0,0.0,0.020553572177886965,False,False
0.13,1.201727271080017,-0.03916408121585846,0.004468817263841629,-0.29159184936562443,0.8845791501074396,0.8706500000000185,0.12934999999998154,0.0,298,294,0.948109576687587,1.0518904233124131,0.0,0,3.0,16.0,0.005376539658755064,13.109614567292489,11.812353984482163,0.0,0.0,0.0,-0.0648630291405163,1.0,0.01579214446246624,0.0,0.04753124713897705,0.09062338728845594,0.08993418634869012,0.03198036613563697,0.03202170909692844,0.0,0.0,0.01555039882659912,False,False
0.135,1.3632327318191528,0.042539361864328384,-0.015999294817447662,-0.5477053363792461,0.9014449211823437,0.8705500000000185,0.12944999999998152,0.0,382,364,0.6191004452969548,1.3808995547030452,5.0,5,1.0,19.0,0.006015187595039606,20.35048002001811,10.827991152441983,0.0,0.0,0.0,-0.4761244433788064,1.0,0.015594742260873318,4.808930680155754e-05,0.04753124713897705,0.09159707402577473,0.09084499920625091,0.031767121205727264,0.03182522176454465,0.0,0.0,0.02139192819595337,False,False
0.14,1.4608417749404907,0.0828632265329361,-0.03011832945048809,-0.5198602807354002,0.7174282308235567,0.8704500000000185,0.1295499999999815,0.0,453,443,0.31750874152220887,1.5,23.0,23,0.0,38.0,0.006617256440222263,26.98794001834993,9.925658556405152,0.0,0.0,0.0,-0.8531140730972389,1.0,0.016268249601125717,0.0002690997498575598,0.04753124713897705,0.09245450944406762,0.09163166401022896,0.03160120453685522,0.031677233055233955,0.0,0.0,0.020217311382293702,False,False
0.145,1.4819869995117188,0.04176008328795433,-0.03623046725988388,0.027762261867318942,0.8723730876318232,0.8703500000000185,0.1296499999999815,0.0,506,488,0.3743830130620247,1.5,50.0,50,4.0,29.0,0.008117559365928173,33.0722783501541,17.43185367670472,0.0,0.0,0.0,-0.782021233672469,1.0,0.0168705265969038,0.0007488715345971286,0.04753124713897705,0.09291129613232957,0.09197565166605486,0.031540888982514545,0.03163228742778301,0.0,0.0,0.02927500009536743,False,False
0.15,1.5005176067352295,-0.032939884811639786,-0.037547048181295395,0.17575429922332084,0.85923754177296,0.8702500000000185,0.1297499999999815,0.0,489,475,0.42651776197352265,1.5,19.0,19,3.0,19.0,0.009397633373737335,30.316255154307925,15.979199203645992,0.0,0.0,0.0,-0.7168527975330966,1.0,0.017447754740715027,0.0009284906554967165,0.04753124713897705,0.0930606882041305,0.09206131075741573,0.03151525277644396,0.03161133422205846,0.0,0.0,0.04373618602752686,False,False
0.155,1.555722951889038,-0.06861548125743866,-0.06692307442426682,-1.5348867076152455,0.0791631404995348,0.8701500000000185,0.12984999999998148,0.0,534,502,0.4743079484757291,1.5,3.0,3,2.0,25.0,0.01047817338258028,27.789900558115598,14.647599270008826,0.0,0.0,0.0,-0.6571150644053386,1.0,0.01800059713423252,0.0009534755372442305,0.04753124713897705,0.09331356081956224,0.09220314445594795,0.031436048448085785,0.031553978721300766,0.0,0.0,0.08429384231567383,False,False
0.16,1.5805890560150146,-0.06630022823810577,-0.0954659953713417,-0.18486852371029594,0.856611273740127,0.8700500000000185,0.12994999999998147,0.0,578,553,0.518115619436085,1.481884380563915,12.0,12,2.0,22.0,0.01165784616023302,25.474075511605964,13.42696599750809,0.0,0.0,0.0,-0.6023554757048937,1.0,0.018529703840613365,0.0010649169562384486,0.04753124713897705,0.09347731919260543,0.09227725064086889,0.031396616250276566,0.03153338717917602,0.0,0.0,0.044640450477600103,False,False
0.165,1.6168817281723022,-0.06255659461021423,-0.075945645570755,-0.5021957125875979,0.6131966093580224,0.8699500000000185,0.13004999999998146,0.0,540,519,0.5582726511497447,1.4417273488502553,14.0,14,0.0,29.0,0.012381038628518581,23.3512358856388,12.308052164382415,0.0,0.0,0.0,-0.5521591860628192,1.0,0.019035710021853447,0.0011951299384236336,0.04753124713897705,0.09386492195958117,0.09266657477058318,0.031346556109686695,0.03147171810269356,0.0,0.0,0.018534384965896607,False,False
0.17,1.736331582069397,-0.17804527282714844,0.000727763632312417,-0.8457171542735569,0.13405568046923183,0.8698500000000186,0.13014999999998145,0.0,557,532,0.5950832635539326,1.4049167364460673,47.0,47,2.0,33.0,0.013274936005473137,21.405299561835566,11.28238115068388,0.0,0.0,0.0,-0.5061459205575842,1.0,0.01951923593878746,0.0016421895707026124,0.04753124713897705,0.09469128789721523,0.09360928726009872,0.031199708270529907,0.03129346451411645,0.0,0.0,0.019076349735260012,False,False
0.17500000000000002,1.8175551891326904,-0.2909567356109619,-0.021541759371757507,0.2047746163631096,0.766913482800823,0.8697500000000186,0.13024999999998144,0.0,562,535,0.6288263249244382,1.3711736750755619,37.0,37,2.0,20.0,0.015294053591787815,19.621524598349268,10.342182721460224,0.0,0.0,0.0,-0.46396709384445217,1.0,0.019980886951088905,0.001991208177059889,0.04753124713897705,0.0948246346729171,0.09362875583146855,0.03113384358584881,0.031248717568814754,0.0,0.0,0.02405108451843262,False,False
0.18,1.8638981580734253,-0.24303175508975983,-0.0063076503574848175,-0.11838953446102504,0.4443133917749705,0.8696500000000186,0.13034999999998143,0.0,507,482,0.19999999999999996,1.5,9.0,9,1.0,17.0,0.01661449857056141,34.65306421515349,9.480334161338538,0.0,0.0,0.0,-1.0,1.0,0.020421255379915237,0.0020694721024483442,0.04753124713897705,0.09532178806373695,0.09413750511361133,0.031068359191219013,0.031177607985834282,0.0,0.0,0.033237428665161134,False,False
0.185,1.8868156671524048,-0.15032584965229034,0.05502866581082344,-0.2739822015574379,0.7125718908981709,0.8695500000000186,0.13044999999998141,0.0,635,607,0.19999999999999996,1.5,14.0,14,3.0,18.0,0.01779758185148239,31.7653088638907,8.690306314560326,0.0,0.0,0.0,-1.0,1.0,0.02084091678261757,0.0021954993717372417,0.04753124713897705,0.09629168890695859,0.09523875789064756,0.030988850630819798,0.031062555499374866,0.0,0.0,0.0746985387802124,False,False
0.19,1.8700178861618042,-0.12339386343955994,0.10668660700321198,0.11323565684215692,0.859025666991494,0.8694500000000186,0.1305499999999814,0.0,587,561,0.19999999999999996,1.5,19.0,19,3.0,27.0,0.01818358339369297,29.118199791899805,7.966114121680298,0.0,0.0,0.0,-1.0,1.0,0.021240437403321266,0.0023690909147262573,0.04753124713897705,0.09648522561027821,0.09559149214144019,0.0309964781627059,0.03104137101521095,0.0,0.0,0.023683583736419676,False,False
0.195,1.9011911153793335,-0.07990677654743195,0.17072409391403198,0.18075960396352594,0.8997071532245668,0.8693500000000186,0.1306499999999814,0.0,671,635,0.19999999999999996,1.5,54.0,54,5.0,21.0,0.019361699000000954,35.02501647590815,7.302271278206939,0.0,0.0,0.0,-1.0,1.0,0.021620366722345352,0.0028785839676856995,0.04753124713897705,0.09703182765655059,0.09632048386521479,0.03094934237500032,0.030955310600499313,0.0,0.0,0.02369649648666382,False,False
0.2,1.929247498512268,-0.03655937314033508,0.21814380586147308,-0.346625592287947,0.8192882929380516,0.8692500000000186,0.13074999999998138,0.0,839,793,0.19999999999999996,1.5,52.0,52,3.0,26.0,0.020751046016812325,40.43959843624914,6.693748671689694,0.0,0.0,0.0,-1.0,1.0,0.021981243044137955,0.003366718767210841,0.04753124713897705,0.09744547835613132,0.09688776750552,0.030915664198497932,0.0308903306722641,0.0,0.0,0.04382221221923828,False,False
0.20500000000000002,1.9433715343475342,-0.034137316048145294,0.22694286704063416,0.6412913302073854,0.47563144688112724,0.8691500000000186,0.13084999999998137,0.0,594,566,0.19999999999999996,1.5,21.0,21,2.0,24.0,0.02128608338534832,37.06963189989504,6.13593628238222,0.0,0.0,0.0,-1.0,1.0,0.022323593497276306,0.0035546659491956234,0.04753124713897705,0.0974698757356948,0.09694827526186743,0.030912958706418674,0.03087838956465324,0.0,0.0,0.018679442405700686,False,False
0.21,2.0448954105377197,0.01825093850493431,0.20329855382442474,0.16543123379997177,0.9157598700588858,0.8690500000000186,0.13094999999998136,0.0,517,483,0.19999999999999996,1.5,25.0,25,4.0,18.0,0.022512108087539673,42.31382924157046,5.624608258850368,0.0,0.0,0.0,-1.0,1.0,0.022647928446531296,0.003780301660299301,0.04753124713897705,0.0983280166662282,0.0976747533925793,0.03076895916213592,0.030756350606679916,0.0,0.0,0.014030916690826418,False,False
0.215,2.1442689895629883,0.10291828215122223,0.2398015260696411,0.3912106268500115,0.9048639687499248,0.8689500000000187,0.13104999999998135,0.0,554,522,0.19999999999999996,1.5,40.0,40,2.0,23.0,0.02308533899486065,38.78767680477292,5.155890903946171,0.0,0.0,0.0,-1.0,1.0,0.022954750806093216,0.00414926465600729,0.04753124713897705,0.09956832872020537,0.09901186724038011,0.030617625452578068,0.03059066055963437,0.0,0.0,0.014302757978439332,False,False
0.22,2.2853167057037354,0.13344784080982208,0.24426400661468506,-0.1442690741352652,0.9358115302911374,0.8688500000000187,0.13114999999998134,0.0,572,540,0.19999999999999996,1.5,44.0,44,1.0,18.0,0.023681912571191788,35.555370404375175,4.726233328617323,0.0,0.0,0.0,-1.0,1.0,0.023244552314281464,0.004555161576718092,0.04753124713897705,0.10099176264833494,0.10039403701480314,0.030420459806919098,0.030400282703340054,0.0,0.0,0.009816864728927613,False,False
0.225,2.4253323078155518,0.10928193479776382,0.23561327159404755,-0.23986931101470987,0.6096339063114415,0.8687500000000187,0.13124999999998133,0.0,559,527,0.19999999999999996,1.5,22.0,22,4.0,24.0,0.024258771911263466,32.59242287067724,4.332380551232546,0.0,0.0,0.0,-1.0,1.0,0.023517807945609093,0.004747774917632341,0.04753124713897705,0.10229940398130397,0.10158691012766044,0.030223955400288105,0.030224781172970932,0.0,0.0,0.019638835191726687,False,False
0.23,2.415675163269043,0.09457945078611374,0.2316584587097168,0.516372561248566,0.5240456544348551,0.8686500000000187,0.13134999999998132,0.0,499,466,0.19999999999999996,1.5,24.0,24,1.0,30.0,0.02447694167494774,38.209720964787465,3.971348838629834,0.0,0.0,0.0,-1.0,1.0,0.02377498522400856,0.00495882099494338,0.04753124713897705,0.10237369119810394,0.1016121965561356,0.0302226934581995,0.0302283838391304,0.0,0.0,0.0134318745136261,False,False
0.23500000000000001,2.4075515270233154,0.05939245596528053,0.19326400756835938,0.5792104219471534,0.3141485293388333,0.8685500000000187,0.1314499999999813,0.0,522,485,0.19999999999999996,1.5,19.0,19,1.0,19.0,0.02467350661754608,35.02557755105517,3.6404031020773475,0.0,0.0,0.0,-1.0,1.0,0.024016540497541428,0.005120898596942425,0.04753124713897705,0.1021767624168019,0.10125212677211023,0.030233000094691913,0.030259674725433193,0.0,0.0,0.01517636775970459,False,False
0.24,2.4893686771392822,0.009351045824587345,0.18439219892024994,-0.5628221651348394,0.6092062120782785,0.8684500000000187,0.1315499999999813,0.0,622,592,0.19999999999999996,1.5,14.0,14,2.0,28.0,0.024927152320742607,32.106779421800574,3.337036176904235,0.0,0.0,0.0,-1.0,1.0,0.024242917075753212,0.005234211683273315,0.04753124713897705,0.10270844076480548,0.10169003493012695,0.030139624141156673,0.03017605437586705,0.0,0.0,0.027718508243560792,False,False
0.245,2.5231335163116455,0.0013418755261227489,0.1987004578113556,0.27797288741393716,0.8214584804497511,0.8683500000000187,0.13164999999998128,0.0,602,569,0.19999999999999996,1.5,44.0,44,1.0,15.0,0.02514253370463848,37.764547803317186,3.058949828828882,0.0,0.0,0.0,-1.0,1.0,0.024454550817608833,0.005635587964206934,0.04753124713897705,0.1030031541394984,0.10201919256911134,0.030097441437343758,0.030128140933811665,0.0,0.0,0.019084044694900514,False,False
0.25,2.5551841259002686,-0.008527714759111404,0.23409269750118256,-0.6911328698842742,0.8048887090663406,0.8682500000000187,0.13174999999998127,0.0,656,614,0.19999999999999996,1.5,60.0,60,2.0,21.0,0.025462878867983818,34.61750215304075,2.804037343093142,0.0,0.0,0.0,-1.0,1.0,0.024651864543557167,0.006189177744090557,0.04753124713897705,0.10344828938925468,0.1025727782091109,0.030058029418190323,0.03006907335172097,0.0,0.0,0.018878207206726075,False,False
0.255,2.6654207706451416,-0.07714252173900604,0.2841421663761139,-1.14027415684738,0.0775293554875996,0.8681500000000187,0.13184999999998126,0.0,694,653,0.19999999999999996,1.5,42.0,42,4.0,21.0,0.025591550394892693,31.732710306954022,2.570367564502047,0.0,0.0,0.0,-1.0,1.0,0.02483527362346649,0.006567340809851885,0.04753124713897705,0.10418023847741832,0.10344264630926601,0.029953109721342724,0.02994019693384568,0.0,0.0,0.025300133228302,False,False
0.26,2.7129223346710205,-0.12287972122430801,0.2684938311576843,0.19927102230442983,0.8101623602908365,0.8680500000000188,0.13194999999998125,0.0,617,583,0.19999999999999996,1.5,20.0,20,5.0,22.0,0.02577846869826317,29.08831778137452,2.3561702674602096,0.0,0.0,0.0,-1.0,1.0,0.02500518038868904,0.006732333451509476,0.04753124713897705,0.10408503337763078,0.10323202044982294,0.029930242647727333,0.0299341402327021,0.0,0.0,0.026758942604064945,False,False
0.265,2.7098584175109863,-0.03856427222490311,0.3255437910556793,0.2263409900022928,0.7563303280941046,0.8679500000000188,0.13204999999998124,0.0,634,599,0.3531545911564753,1.5,43.0,43,4.0,24.0,0.026121774688363075,26.66429129959331,10.49315607850519,0.0,0.0,0.0,-0.8085567610544059,1.0,0.025161977857351303,0.007117850240319967,0.04753124713897705,0.10470176743514041,0.10411707413056692,0.029914371358851593,0.029880918251971405,0.0,0.0,0.024750535488128663,False,False
0.27,2.6860756874084473,0.06399612128734589,0.3926071524620056,-0.23699300045289232,0.08299840765634231,0.8678500000000188,0.13214999999998123,0.0,739,703,0.19999999999999996,1.5,55.0,55,1.0,33.0,0.026367027312517166,41.10893369129386,17.952059738629757,0.0,0.0,0.0,-1.0,1.0,0.025306053459644318,0.00761717464774847,0.04753124713897705,0.10541048437682739,0.1051689504231309,0.029908533518513046,0.02983103351046642,0.0,0.0,0.025686144828796387,False,False
0.275,2.6937952041625977,0.09025260806083679,0.43244513869285583,0.80628604996253,1.0,0.8677500000000188,0.13224999999998122,0.0,632,586,0.19999999999999996,1.5,18.0,18,5.0,24.0,0.026643747463822365,46.016522550352704,16.45605476041061,0.0,0.0,0.0,-1.0,1.0,0.02543778344988823,0.0077585577964782715,0.04753124713897705,0.10577952442007585,0.10571851350351372,0.029891695206363998,0.029793196978668373,0.0,0.0,0.03394094467163086,False,False
0.28,2.7273716926574707,0.13339287042617798,0.48671385645866394,-0.04818319646752556,0.6256810145537952,0.8676500000000188,0.1323499999999812,0.0,608,580,0.19999999999999996,1.5,30.0,30,2.0,19.0,0.026806175708770752,50.515145671156645,15.084716863709724,0.0,0.0,0.0,-1.0,1.0,0.025610098615288734,0.008014766499400139,0.04753124713897705,0.10630085067047253,0.1065082829104098,0.029861326329410076,0.029728859663009644,0.0,0.0,0.03176428079605102,False,False
0.28500000000000003,2.781696081161499,0.2518598735332489,0.5817887187004089,0.6393506151492738,1.0,0.8675500000000188,0.1324499999999812,0.0,679,639,0.19999999999999996,1.5,53.0,53,2.0,15.0,0.02685249224305153,46.305550198560255,13.827657125067248,0.0,0.0,0.0,-1.0,1.0,0.025717569515109062,0.00849111843854189,0.04753124713897705,0.10678676657425062,0.10752710149902672,0.02984406581769387,0.029641329310834408,0.0,0.0,0.045481805801391606,False,False
0.29,2.8340463638305664,0.2935470640659332,0.5615106225013733,-0.19324829427657286,0.3418716909704736,0.8674500000000188,0.13254999999998118,0.0,590,559,0.19999999999999996,1.5,42.0,42,3.0,24.0,0.026939446106553078,42.44675434868023,12.675352364644976,0.0,0.0,0.0,-1.0,1.0,0.025813773274421692,0.00885968841612339,0.04753124713897705,0.10740426016334888,0.10802019460871637,0.029761907644569874,0.02956628023336331,0.0,0.0,0.022242457866668702,False,False
0.295,2.8987786769866943,0.4200054705142975,0.5990318059921265,0.32160098634045703,0.8929440966688835,0.8673500000000188,0.13264999999998117,0.0,595,569,0.19999999999999996,1.5,9.0,9,3.0,15.0,0.027117326855659485,38.90952481962354,11.61907300092456,0.0,0.0,0.0,-1.0,1.0,0.025899052619934082,0.008909334428608418,0.04753124713897705,0.10889354013806649,0.10976878073935524,0.02964609768241644,0.02943366765975952,0.0,0.0,0.01686819553375244,False,False
